"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age of Mother Year"	"Age of Mother Year Code"	Births
	"South Dakota"	"46"	"2012"	"2012"	"17 years"	"17"	162
	"South Dakota"	"46"	"2012"	"2012"	"18 years"	"18"	248
	"South Dakota"	"46"	"2012"	"2012"	"19 years"	"19"	417
	"South Dakota"	"46"	"2012"	"2012"	"20 years"	"20"	484
	"South Dakota"	"46"	"2012"	"2012"	"21 years"	"21"	518
	"South Dakota"	"46"	"2012"	"2012"	"22 years"	"22"	606
	"South Dakota"	"46"	"2012"	"2012"	"23 years"	"23"	652
	"South Dakota"	"46"	"2012"	"2012"	"24 years"	"24"	692
	"South Dakota"	"46"	"2012"	"2012"	"25 years"	"25"	790
	"South Dakota"	"46"	"2012"	"2012"	"26 years"	"26"	776
	"South Dakota"	"46"	"2012"	"2012"	"27 years"	"27"	858
	"South Dakota"	"46"	"2012"	"2012"	"28 years"	"28"	898
	"South Dakota"	"46"	"2012"	"2012"	"29 years"	"29"	786
	"South Dakota"	"46"	"2012"	"2012"	"30 years"	"30"	730
	"South Dakota"	"46"	"2012"	"2012"	"31 years"	"31"	692
	"South Dakota"	"46"	"2012"	"2012"	"32 years"	"32"	581
	"South Dakota"	"46"	"2012"	"2012"	"33 years"	"33"	472
	"South Dakota"	"46"	"2012"	"2012"	"34 years"	"34"	435
	"South Dakota"	"46"	"2012"	"2012"	"35 years"	"35"	311
	"South Dakota"	"46"	"2012"	"2012"	"36 years"	"36"	273
	"South Dakota"	"46"	"2012"	"2012"	"37 years"	"37"	190
	"South Dakota"	"46"	"2012"	"2012"	"38 years"	"38"	141
	"South Dakota"	"46"	"2012"	"2012"	"39 years"	"39"	88
	"South Dakota"	"46"	"2012"	"2012"	"40 years"	"40"	84
	"South Dakota"	"46"	"2012"	"2012"	"41 years"	"41"	47
	"South Dakota"	"46"	"2012"	"2012"	"42 years"	"42"	33
	"South Dakota"	"46"	"2012"	"2012"	"43 years"	"43"	10
	"South Dakota"	"46"	"2012"	"2012"	"44 years"	"44"	13
	"South Dakota"	"46"	"2013"	"2013"	"15 years"	"15"	31
	"South Dakota"	"46"	"2013"	"2013"	"16 years"	"16"	69
	"South Dakota"	"46"	"2013"	"2013"	"17 years"	"17"	114
	"South Dakota"	"46"	"2013"	"2013"	"18 years"	"18"	224
	"South Dakota"	"46"	"2013"	"2013"	"19 years"	"19"	374
	"South Dakota"	"46"	"2013"	"2013"	"20 years"	"20"	525
	"South Dakota"	"46"	"2013"	"2013"	"21 years"	"21"	509
	"South Dakota"	"46"	"2013"	"2013"	"22 years"	"22"	559
	"South Dakota"	"46"	"2013"	"2013"	"23 years"	"23"	605
	"South Dakota"	"46"	"2013"	"2013"	"24 years"	"24"	689
	"South Dakota"	"46"	"2013"	"2013"	"25 years"	"25"	799
	"South Dakota"	"46"	"2013"	"2013"	"26 years"	"26"	848
	"South Dakota"	"46"	"2013"	"2013"	"27 years"	"27"	847
	"South Dakota"	"46"	"2013"	"2013"	"28 years"	"28"	857
	"South Dakota"	"46"	"2013"	"2013"	"29 years"	"29"	834
	"South Dakota"	"46"	"2013"	"2013"	"30 years"	"30"	725
	"South Dakota"	"46"	"2013"	"2013"	"31 years"	"31"	741
	"South Dakota"	"46"	"2013"	"2013"	"32 years"	"32"	616
	"South Dakota"	"46"	"2013"	"2013"	"33 years"	"33"	508
	"South Dakota"	"46"	"2013"	"2013"	"34 years"	"34"	437
	"South Dakota"	"46"	"2013"	"2013"	"35 years"	"35"	355
	"South Dakota"	"46"	"2013"	"2013"	"36 years"	"36"	270
	"South Dakota"	"46"	"2013"	"2013"	"37 years"	"37"	226
	"South Dakota"	"46"	"2013"	"2013"	"38 years"	"38"	163
	"South Dakota"	"46"	"2013"	"2013"	"39 years"	"39"	110
	"South Dakota"	"46"	"2013"	"2013"	"40 years"	"40"	76
	"South Dakota"	"46"	"2013"	"2013"	"41 years"	"41"	45
	"South Dakota"	"46"	"2013"	"2013"	"42 years"	"42"	35
	"South Dakota"	"46"	"2013"	"2013"	"43 years"	"43"	19
	"South Dakota"	"46"	"2013"	"2013"	"44 years"	"44"	15
	"South Dakota"	"46"	"2014"	"2014"	"15 years"	"15"	26
	"South Dakota"	"46"	"2014"	"2014"	"16 years"	"16"	65
	"South Dakota"	"46"	"2014"	"2014"	"17 years"	"17"	125
	"South Dakota"	"46"	"2014"	"2014"	"18 years"	"18"	209
	"South Dakota"	"46"	"2014"	"2014"	"19 years"	"19"	310
	"South Dakota"	"46"	"2014"	"2014"	"20 years"	"20"	421
	"South Dakota"	"46"	"2014"	"2014"	"21 years"	"21"	502
	"South Dakota"	"46"	"2014"	"2014"	"22 years"	"22"	561
	"South Dakota"	"46"	"2014"	"2014"	"23 years"	"23"	609
	"South Dakota"	"46"	"2014"	"2014"	"24 years"	"24"	685
	"South Dakota"	"46"	"2014"	"2014"	"25 years"	"25"	724
	"South Dakota"	"46"	"2014"	"2014"	"26 years"	"26"	787
	"South Dakota"	"46"	"2014"	"2014"	"27 years"	"27"	896
	"South Dakota"	"46"	"2014"	"2014"	"28 years"	"28"	887
	"South Dakota"	"46"	"2014"	"2014"	"29 years"	"29"	868
	"South Dakota"	"46"	"2014"	"2014"	"30 years"	"30"	809
	"South Dakota"	"46"	"2014"	"2014"	"31 years"	"31"	742
	"South Dakota"	"46"	"2014"	"2014"	"32 years"	"32"	646
	"South Dakota"	"46"	"2014"	"2014"	"33 years"	"33"	581
	"South Dakota"	"46"	"2014"	"2014"	"34 years"	"34"	473
	"South Dakota"	"46"	"2014"	"2014"	"35 years"	"35"	376
	"South Dakota"	"46"	"2014"	"2014"	"36 years"	"36"	294
	"South Dakota"	"46"	"2014"	"2014"	"37 years"	"37"	229
	"South Dakota"	"46"	"2014"	"2014"	"38 years"	"38"	142
	"South Dakota"	"46"	"2014"	"2014"	"39 years"	"39"	108
	"South Dakota"	"46"	"2014"	"2014"	"40 years"	"40"	72
	"South Dakota"	"46"	"2014"	"2014"	"41 years"	"41"	49
	"South Dakota"	"46"	"2014"	"2014"	"42 years"	"42"	33
	"South Dakota"	"46"	"2014"	"2014"	"43 years"	"43"	22
	"South Dakota"	"46"	"2014"	"2014"	"44 years"	"44"	17
	"South Dakota"	"46"	"2015"	"2015"	"15 years"	"15"	16
	"South Dakota"	"46"	"2015"	"2015"	"16 years"	"16"	46
	"South Dakota"	"46"	"2015"	"2015"	"17 years"	"17"	93
	"South Dakota"	"46"	"2015"	"2015"	"18 years"	"18"	216
	"South Dakota"	"46"	"2015"	"2015"	"19 years"	"19"	349
	"South Dakota"	"46"	"2015"	"2015"	"20 years"	"20"	431
	"South Dakota"	"46"	"2015"	"2015"	"21 years"	"21"	466
	"South Dakota"	"46"	"2015"	"2015"	"22 years"	"22"	555
	"South Dakota"	"46"	"2015"	"2015"	"23 years"	"23"	614
	"South Dakota"	"46"	"2015"	"2015"	"24 years"	"24"	686
	"South Dakota"	"46"	"2015"	"2015"	"25 years"	"25"	782
	"South Dakota"	"46"	"2015"	"2015"	"26 years"	"26"	795
	"South Dakota"	"46"	"2015"	"2015"	"27 years"	"27"	863
	"South Dakota"	"46"	"2015"	"2015"	"28 years"	"28"	845
	"South Dakota"	"46"	"2015"	"2015"	"29 years"	"29"	895
	"South Dakota"	"46"	"2015"	"2015"	"30 years"	"30"	791
	"South Dakota"	"46"	"2015"	"2015"	"31 years"	"31"	840
	"South Dakota"	"46"	"2015"	"2015"	"32 years"	"32"	659
	"South Dakota"	"46"	"2015"	"2015"	"33 years"	"33"	569
	"South Dakota"	"46"	"2015"	"2015"	"34 years"	"34"	470
	"South Dakota"	"46"	"2015"	"2015"	"35 years"	"35"	367
	"South Dakota"	"46"	"2015"	"2015"	"36 years"	"36"	279
	"South Dakota"	"46"	"2015"	"2015"	"37 years"	"37"	225
	"South Dakota"	"46"	"2015"	"2015"	"38 years"	"38"	158
	"South Dakota"	"46"	"2015"	"2015"	"39 years"	"39"	100
	"South Dakota"	"46"	"2015"	"2015"	"40 years"	"40"	77
	"South Dakota"	"46"	"2015"	"2015"	"41 years"	"41"	63
	"South Dakota"	"46"	"2015"	"2015"	"42 years"	"42"	33
	"South Dakota"	"46"	"2015"	"2015"	"43 years"	"43"	19
	"South Dakota"	"46"	"2015"	"2015"	"44 years"	"44"	10
	"South Dakota"	"46"	"2016"	"2016"	"15 years"	"15"	25
	"South Dakota"	"46"	"2016"	"2016"	"16 years"	"16"	52
	"South Dakota"	"46"	"2016"	"2016"	"17 years"	"17"	123
	"South Dakota"	"46"	"2016"	"2016"	"18 years"	"18"	174
	"South Dakota"	"46"	"2016"	"2016"	"19 years"	"19"	307
	"South Dakota"	"46"	"2016"	"2016"	"20 years"	"20"	397
	"South Dakota"	"46"	"2016"	"2016"	"21 years"	"21"	428
	"South Dakota"	"46"	"2016"	"2016"	"22 years"	"22"	496
	"South Dakota"	"46"	"2016"	"2016"	"23 years"	"23"	614
	"South Dakota"	"46"	"2016"	"2016"	"24 years"	"24"	681
	"South Dakota"	"46"	"2016"	"2016"	"25 years"	"25"	742
	"South Dakota"	"46"	"2016"	"2016"	"26 years"	"26"	823
	"South Dakota"	"46"	"2016"	"2016"	"27 years"	"27"	863
	"South Dakota"	"46"	"2016"	"2016"	"28 years"	"28"	893
	"South Dakota"	"46"	"2016"	"2016"	"29 years"	"29"	846
	"South Dakota"	"46"	"2016"	"2016"	"30 years"	"30"	788
	"South Dakota"	"46"	"2016"	"2016"	"31 years"	"31"	742
	"South Dakota"	"46"	"2016"	"2016"	"32 years"	"32"	675
	"South Dakota"	"46"	"2016"	"2016"	"33 years"	"33"	591
	"South Dakota"	"46"	"2016"	"2016"	"34 years"	"34"	519
	"South Dakota"	"46"	"2016"	"2016"	"35 years"	"35"	393
	"South Dakota"	"46"	"2016"	"2016"	"36 years"	"36"	328
	"South Dakota"	"46"	"2016"	"2016"	"37 years"	"37"	261
	"South Dakota"	"46"	"2016"	"2016"	"38 years"	"38"	169
	"South Dakota"	"46"	"2016"	"2016"	"39 years"	"39"	103
	"South Dakota"	"46"	"2016"	"2016"	"40 years"	"40"	87
	"South Dakota"	"46"	"2016"	"2016"	"41 years"	"41"	64
	"South Dakota"	"46"	"2016"	"2016"	"42 years"	"42"	28
	"South Dakota"	"46"	"2016"	"2016"	"43 years"	"43"	26
	"South Dakota"	"46"	"2016"	"2016"	"44 years"	"44"	17
	"Tennessee"	"47"	"2007"	"2007"	"13 years"	"13"	26
	"Tennessee"	"47"	"2007"	"2007"	"14 years"	"14"	133
	"Tennessee"	"47"	"2007"	"2007"	"15 years"	"15"	471
	"Tennessee"	"47"	"2007"	"2007"	"16 years"	"16"	992
	"Tennessee"	"47"	"2007"	"2007"	"17 years"	"17"	1900
	"Tennessee"	"47"	"2007"	"2007"	"18 years"	"18"	3208
	"Tennessee"	"47"	"2007"	"2007"	"19 years"	"19"	4689
	"Tennessee"	"47"	"2007"	"2007"	"20 years"	"20"	5079
	"Tennessee"	"47"	"2007"	"2007"	"21 years"	"21"	5247
	"Tennessee"	"47"	"2007"	"2007"	"22 years"	"22"	5398
	"Tennessee"	"47"	"2007"	"2007"	"23 years"	"23"	5133
	"Tennessee"	"47"	"2007"	"2007"	"24 years"	"24"	5187
	"Tennessee"	"47"	"2007"	"2007"	"25 years"	"25"	5092
	"Tennessee"	"47"	"2007"	"2007"	"26 years"	"26"	5106
	"Tennessee"	"47"	"2007"	"2007"	"27 years"	"27"	5066
	"Tennessee"	"47"	"2007"	"2007"	"28 years"	"28"	4767
	"Tennessee"	"47"	"2007"	"2007"	"29 years"	"29"	4467
	"Tennessee"	"47"	"2007"	"2007"	"30 years"	"30"	4017
	"Tennessee"	"47"	"2007"	"2007"	"31 years"	"31"	3493
	"Tennessee"	"47"	"2007"	"2007"	"32 years"	"32"	3185
	"Tennessee"	"47"	"2007"	"2007"	"33 years"	"33"	2842
	"Tennessee"	"47"	"2007"	"2007"	"34 years"	"34"	2479
	"Tennessee"	"47"	"2007"	"2007"	"35 years"	"35"	2149
	"Tennessee"	"47"	"2007"	"2007"	"36 years"	"36"	1832
	"Tennessee"	"47"	"2007"	"2007"	"37 years"	"37"	1445
	"Tennessee"	"47"	"2007"	"2007"	"38 years"	"38"	1085
	"Tennessee"	"47"	"2007"	"2007"	"39 years"	"39"	763
	"Tennessee"	"47"	"2007"	"2007"	"40 years"	"40"	559
	"Tennessee"	"47"	"2007"	"2007"	"41 years"	"41"	352
	"Tennessee"	"47"	"2007"	"2007"	"42 years"	"42"	240
	"Tennessee"	"47"	"2007"	"2007"	"43 years"	"43"	162
	"Tennessee"	"47"	"2007"	"2007"	"44 years"	"44"	79
	"Tennessee"	"47"	"2007"	"2007"	"45 years"	"45"	26
	"Tennessee"	"47"	"2007"	"2007"	"46 years"	"46"	24
	"Tennessee"	"47"	"2008"	"2008"	"13 years"	"13"	20
	"Tennessee"	"47"	"2008"	"2008"	"14 years"	"14"	125
	"Tennessee"	"47"	"2008"	"2008"	"15 years"	"15"	404
	"Tennessee"	"47"	"2008"	"2008"	"16 years"	"16"	1000
	"Tennessee"	"47"	"2008"	"2008"	"17 years"	"17"	1927
	"Tennessee"	"47"	"2008"	"2008"	"18 years"	"18"	3207
	"Tennessee"	"47"	"2008"	"2008"	"19 years"	"19"	4619
	"Tennessee"	"47"	"2008"	"2008"	"20 years"	"20"	5057
	"Tennessee"	"47"	"2008"	"2008"	"21 years"	"21"	4949
	"Tennessee"	"47"	"2008"	"2008"	"22 years"	"22"	5367
	"Tennessee"	"47"	"2008"	"2008"	"23 years"	"23"	5114
	"Tennessee"	"47"	"2008"	"2008"	"24 years"	"24"	4943
	"Tennessee"	"47"	"2008"	"2008"	"25 years"	"25"	5035
	"Tennessee"	"47"	"2008"	"2008"	"26 years"	"26"	5039
	"Tennessee"	"47"	"2008"	"2008"	"27 years"	"27"	4860
	"Tennessee"	"47"	"2008"	"2008"	"28 years"	"28"	4767
	"Tennessee"	"47"	"2008"	"2008"	"29 years"	"29"	4430
	"Tennessee"	"47"	"2008"	"2008"	"30 years"	"30"	4115
	"Tennessee"	"47"	"2008"	"2008"	"31 years"	"31"	3726
	"Tennessee"	"47"	"2008"	"2008"	"32 years"	"32"	3104
	"Tennessee"	"47"	"2008"	"2008"	"33 years"	"33"	2744
	"Tennessee"	"47"	"2008"	"2008"	"34 years"	"34"	2378
	"Tennessee"	"47"	"2008"	"2008"	"35 years"	"35"	2087
	"Tennessee"	"47"	"2008"	"2008"	"36 years"	"36"	1781
	"Tennessee"	"47"	"2008"	"2008"	"37 years"	"37"	1421
	"Tennessee"	"47"	"2008"	"2008"	"38 years"	"38"	1125
	"Tennessee"	"47"	"2008"	"2008"	"39 years"	"39"	806
	"Tennessee"	"47"	"2008"	"2008"	"40 years"	"40"	542
	"Tennessee"	"47"	"2008"	"2008"	"41 years"	"41"	339
	"Tennessee"	"47"	"2008"	"2008"	"42 years"	"42"	226
	"Tennessee"	"47"	"2008"	"2008"	"43 years"	"43"	135
	"Tennessee"	"47"	"2008"	"2008"	"44 years"	"44"	92
	"Tennessee"	"47"	"2008"	"2008"	"45 years"	"45"	34
	"Tennessee"	"47"	"2008"	"2008"	"46 years"	"46"	22
	"Tennessee"	"47"	"2009"	"2009"	"13 years"	"13"	20
	"Tennessee"	"47"	"2009"	"2009"	"14 years"	"14"	99
	"Tennessee"	"47"	"2009"	"2009"	"15 years"	"15"	359
	"Tennessee"	"47"	"2009"	"2009"	"16 years"	"16"	924
	"Tennessee"	"47"	"2009"	"2009"	"17 years"	"17"	1674
	"Tennessee"	"47"	"2009"	"2009"	"18 years"	"18"	3002
	"Tennessee"	"47"	"2009"	"2009"	"19 years"	"19"	4419
	"Tennessee"	"47"	"2009"	"2009"	"20 years"	"20"	4830
	"Tennessee"	"47"	"2009"	"2009"	"21 years"	"21"	4764
	"Tennessee"	"47"	"2009"	"2009"	"22 years"	"22"	4907
	"Tennessee"	"47"	"2009"	"2009"	"23 years"	"23"	4805
	"Tennessee"	"47"	"2009"	"2009"	"24 years"	"24"	4755
	"Tennessee"	"47"	"2009"	"2009"	"25 years"	"25"	4724
	"Tennessee"	"47"	"2009"	"2009"	"26 years"	"26"	4777
	"Tennessee"	"47"	"2009"	"2009"	"27 years"	"27"	4703
	"Tennessee"	"47"	"2009"	"2009"	"28 years"	"28"	4652
	"Tennessee"	"47"	"2009"	"2009"	"29 years"	"29"	4404
	"Tennessee"	"47"	"2009"	"2009"	"30 years"	"30"	4035
	"Tennessee"	"47"	"2009"	"2009"	"31 years"	"31"	3591
	"Tennessee"	"47"	"2009"	"2009"	"32 years"	"32"	3261
	"Tennessee"	"47"	"2009"	"2009"	"33 years"	"33"	2640
	"Tennessee"	"47"	"2009"	"2009"	"34 years"	"34"	2331
	"Tennessee"	"47"	"2009"	"2009"	"35 years"	"35"	2041
	"Tennessee"	"47"	"2009"	"2009"	"36 years"	"36"	1721
	"Tennessee"	"47"	"2009"	"2009"	"37 years"	"37"	1367
	"Tennessee"	"47"	"2009"	"2009"	"38 years"	"38"	1130
	"Tennessee"	"47"	"2009"	"2009"	"39 years"	"39"	834
	"Tennessee"	"47"	"2009"	"2009"	"40 years"	"40"	559
	"Tennessee"	"47"	"2009"	"2009"	"41 years"	"41"	358
	"Tennessee"	"47"	"2009"	"2009"	"42 years"	"42"	218
	"Tennessee"	"47"	"2009"	"2009"	"43 years"	"43"	133
	"Tennessee"	"47"	"2009"	"2009"	"44 years"	"44"	70
	"Tennessee"	"47"	"2009"	"2009"	"45 years"	"45"	52
	"Tennessee"	"47"	"2009"	"2009"	"46 years"	"46"	29
	"Tennessee"	"47"	"2009"	"2009"	"47 years"	"47"	13
	"Tennessee"	"47"	"2010"	"2010"	"13 years"	"13"	23
	"Tennessee"	"47"	"2010"	"2010"	"14 years"	"14"	94
	"Tennessee"	"47"	"2010"	"2010"	"15 years"	"15"	311
	"Tennessee"	"47"	"2010"	"2010"	"16 years"	"16"	781
	"Tennessee"	"47"	"2010"	"2010"	"17 years"	"17"	1444
	"Tennessee"	"47"	"2010"	"2010"	"18 years"	"18"	2697
	"Tennessee"	"47"	"2010"	"2010"	"19 years"	"19"	4021
	"Tennessee"	"47"	"2010"	"2010"	"20 years"	"20"	4496
	"Tennessee"	"47"	"2010"	"2010"	"21 years"	"21"	4518
	"Tennessee"	"47"	"2010"	"2010"	"22 years"	"22"	4586
	"Tennessee"	"47"	"2010"	"2010"	"23 years"	"23"	4560
	"Tennessee"	"47"	"2010"	"2010"	"24 years"	"24"	4641
	"Tennessee"	"47"	"2010"	"2010"	"25 years"	"25"	4574
	"Tennessee"	"47"	"2010"	"2010"	"26 years"	"26"	4553
	"Tennessee"	"47"	"2010"	"2010"	"27 years"	"27"	4627
	"Tennessee"	"47"	"2010"	"2010"	"28 years"	"28"	4690
	"Tennessee"	"47"	"2010"	"2010"	"29 years"	"29"	4436
	"Tennessee"	"47"	"2010"	"2010"	"30 years"	"30"	4052
	"Tennessee"	"47"	"2010"	"2010"	"31 years"	"31"	3776
	"Tennessee"	"47"	"2010"	"2010"	"32 years"	"32"	3249
	"Tennessee"	"47"	"2010"	"2010"	"33 years"	"33"	2671
	"Tennessee"	"47"	"2010"	"2010"	"34 years"	"34"	2294
	"Tennessee"	"47"	"2010"	"2010"	"35 years"	"35"	2063
	"Tennessee"	"47"	"2010"	"2010"	"36 years"	"36"	1603
	"Tennessee"	"47"	"2010"	"2010"	"37 years"	"37"	1332
	"Tennessee"	"47"	"2010"	"2010"	"38 years"	"38"	1031
	"Tennessee"	"47"	"2010"	"2010"	"39 years"	"39"	869
	"Tennessee"	"47"	"2010"	"2010"	"40 years"	"40"	603
	"Tennessee"	"47"	"2010"	"2010"	"41 years"	"41"	374
	"Tennessee"	"47"	"2010"	"2010"	"42 years"	"42"	221
	"Tennessee"	"47"	"2010"	"2010"	"43 years"	"43"	143
	"Tennessee"	"47"	"2010"	"2010"	"44 years"	"44"	81
	"Tennessee"	"47"	"2010"	"2010"	"45 years"	"45"	40
	"Tennessee"	"47"	"2010"	"2010"	"46 years"	"46"	22
	"Tennessee"	"47"	"2011"	"2011"	"13 years"	"13"	24
	"Tennessee"	"47"	"2011"	"2011"	"14 years"	"14"	78
	"Tennessee"	"47"	"2011"	"2011"	"15 years"	"15"	306
	"Tennessee"	"47"	"2011"	"2011"	"16 years"	"16"	680
	"Tennessee"	"47"	"2011"	"2011"	"17 years"	"17"	1305
	"Tennessee"	"47"	"2011"	"2011"	"18 years"	"18"	2416
	"Tennessee"	"47"	"2011"	"2011"	"19 years"	"19"	3790
	"Tennessee"	"47"	"2011"	"2011"	"20 years"	"20"	4407
	"Tennessee"	"47"	"2011"	"2011"	"21 years"	"21"	4587
	"Tennessee"	"47"	"2011"	"2011"	"22 years"	"22"	4602
	"Tennessee"	"47"	"2011"	"2011"	"23 years"	"23"	4595
	"Tennessee"	"47"	"2011"	"2011"	"24 years"	"24"	4554
	"Tennessee"	"47"	"2011"	"2011"	"25 years"	"25"	4761
	"Tennessee"	"47"	"2011"	"2011"	"26 years"	"26"	4722
	"Tennessee"	"47"	"2011"	"2011"	"27 years"	"27"	4666
	"Tennessee"	"47"	"2011"	"2011"	"28 years"	"28"	4536
	"Tennessee"	"47"	"2011"	"2011"	"29 years"	"29"	4420
	"Tennessee"	"47"	"2011"	"2011"	"30 years"	"30"	4279
	"Tennessee"	"47"	"2011"	"2011"	"31 years"	"31"	3868
	"Tennessee"	"47"	"2011"	"2011"	"32 years"	"32"	3263
	"Tennessee"	"47"	"2011"	"2011"	"33 years"	"33"	2926
	"Tennessee"	"47"	"2011"	"2011"	"34 years"	"34"	2442
	"Tennessee"	"47"	"2011"	"2011"	"35 years"	"35"	2026
	"Tennessee"	"47"	"2011"	"2011"	"36 years"	"36"	1698
	"Tennessee"	"47"	"2011"	"2011"	"37 years"	"37"	1287
	"Tennessee"	"47"	"2011"	"2011"	"38 years"	"38"	1051
	"Tennessee"	"47"	"2011"	"2011"	"39 years"	"39"	758
	"Tennessee"	"47"	"2011"	"2011"	"40 years"	"40"	585
	"Tennessee"	"47"	"2011"	"2011"	"41 years"	"41"	435
	"Tennessee"	"47"	"2011"	"2011"	"42 years"	"42"	214
	"Tennessee"	"47"	"2011"	"2011"	"43 years"	"43"	153
	"Tennessee"	"47"	"2011"	"2011"	"44 years"	"44"	68
	"Tennessee"	"47"	"2011"	"2011"	"45 years"	"45"	41
	"Tennessee"	"47"	"2011"	"2011"	"46 years"	"46"	21
	"Tennessee"	"47"	"2012"	"2012"	"13 years"	"13"	13
	"Tennessee"	"47"	"2012"	"2012"	"14 years"	"14"	76
	"Tennessee"	"47"	"2012"	"2012"	"15 years"	"15"	255
	"Tennessee"	"47"	"2012"	"2012"	"16 years"	"16"	625
	"Tennessee"	"47"	"2012"	"2012"	"17 years"	"17"	1246
	"Tennessee"	"47"	"2012"	"2012"	"18 years"	"18"	2223
	"Tennessee"	"47"	"2012"	"2012"	"19 years"	"19"	3561
	"Tennessee"	"47"	"2012"	"2012"	"20 years"	"20"	4381
	"Tennessee"	"47"	"2012"	"2012"	"21 years"	"21"	4729
	"Tennessee"	"47"	"2012"	"2012"	"22 years"	"22"	4701
	"Tennessee"	"47"	"2012"	"2012"	"23 years"	"23"	4675
	"Tennessee"	"47"	"2012"	"2012"	"24 years"	"24"	4711
	"Tennessee"	"47"	"2012"	"2012"	"25 years"	"25"	4551
	"Tennessee"	"47"	"2012"	"2012"	"26 years"	"26"	4762
	"Tennessee"	"47"	"2012"	"2012"	"27 years"	"27"	4877
	"Tennessee"	"47"	"2012"	"2012"	"28 years"	"28"	4590
	"Tennessee"	"47"	"2012"	"2012"	"29 years"	"29"	4424
	"Tennessee"	"47"	"2012"	"2012"	"30 years"	"30"	4417
	"Tennessee"	"47"	"2012"	"2012"	"31 years"	"31"	3931
	"Tennessee"	"47"	"2012"	"2012"	"32 years"	"32"	3615
	"Tennessee"	"47"	"2012"	"2012"	"33 years"	"33"	2973
	"Tennessee"	"47"	"2012"	"2012"	"34 years"	"34"	2469
	"Tennessee"	"47"	"2012"	"2012"	"35 years"	"35"	2179
	"Tennessee"	"47"	"2012"	"2012"	"36 years"	"36"	1696
	"Tennessee"	"47"	"2012"	"2012"	"37 years"	"37"	1280
	"Tennessee"	"47"	"2012"	"2012"	"38 years"	"38"	1025
	"Tennessee"	"47"	"2012"	"2012"	"39 years"	"39"	828
	"Tennessee"	"47"	"2012"	"2012"	"40 years"	"40"	550
	"Tennessee"	"47"	"2012"	"2012"	"41 years"	"41"	450
	"Tennessee"	"47"	"2012"	"2012"	"42 years"	"42"	257
	"Tennessee"	"47"	"2012"	"2012"	"43 years"	"43"	130
	"Tennessee"	"47"	"2012"	"2012"	"44 years"	"44"	85
	"Tennessee"	"47"	"2012"	"2012"	"45 years"	"45"	39
	"Tennessee"	"47"	"2012"	"2012"	"46 years"	"46"	22
	"Tennessee"	"47"	"2012"	"2012"	"47 years"	"47"	11
	"Tennessee"	"47"	"2013"	"2013"	"13 years"	"13"	12
	"Tennessee"	"47"	"2013"	"2013"	"14 years"	"14"	73
	"Tennessee"	"47"	"2013"	"2013"	"15 years"	"15"	250
	"Tennessee"	"47"	"2013"	"2013"	"16 years"	"16"	581
	"Tennessee"	"47"	"2013"	"2013"	"17 years"	"17"	1024
	"Tennessee"	"47"	"2013"	"2013"	"18 years"	"18"	1946
	"Tennessee"	"47"	"2013"	"2013"	"19 years"	"19"	3304
	"Tennessee"	"47"	"2013"	"2013"	"20 years"	"20"	3982
	"Tennessee"	"47"	"2013"	"2013"	"21 years"	"21"	4401
	"Tennessee"	"47"	"2013"	"2013"	"22 years"	"22"	4725
	"Tennessee"	"47"	"2013"	"2013"	"23 years"	"23"	4711
	"Tennessee"	"47"	"2013"	"2013"	"24 years"	"24"	4735
	"Tennessee"	"47"	"2013"	"2013"	"25 years"	"25"	4746
	"Tennessee"	"47"	"2013"	"2013"	"26 years"	"26"	4713
	"Tennessee"	"47"	"2013"	"2013"	"27 years"	"27"	4697
	"Tennessee"	"47"	"2013"	"2013"	"28 years"	"28"	4811
	"Tennessee"	"47"	"2013"	"2013"	"29 years"	"29"	4487
	"Tennessee"	"47"	"2013"	"2013"	"30 years"	"30"	4357
	"Tennessee"	"47"	"2013"	"2013"	"31 years"	"31"	4195
	"Tennessee"	"47"	"2013"	"2013"	"32 years"	"32"	3675
	"Tennessee"	"47"	"2013"	"2013"	"33 years"	"33"	3167
	"Tennessee"	"47"	"2013"	"2013"	"34 years"	"34"	2665
	"Tennessee"	"47"	"2013"	"2013"	"35 years"	"35"	2191
	"Tennessee"	"47"	"2013"	"2013"	"36 years"	"36"	1815
	"Tennessee"	"47"	"2013"	"2013"	"37 years"	"37"	1359
	"Tennessee"	"47"	"2013"	"2013"	"38 years"	"38"	1021
	"Tennessee"	"47"	"2013"	"2013"	"39 years"	"39"	762
	"Tennessee"	"47"	"2013"	"2013"	"40 years"	"40"	600
	"Tennessee"	"47"	"2013"	"2013"	"41 years"	"41"	399
	"Tennessee"	"47"	"2013"	"2013"	"42 years"	"42"	272
	"Tennessee"	"47"	"2013"	"2013"	"43 years"	"43"	158
	"Tennessee"	"47"	"2013"	"2013"	"44 years"	"44"	79
	"Tennessee"	"47"	"2013"	"2013"	"45 years"	"45"	36
	"Tennessee"	"47"	"2013"	"2013"	"47 years"	"47"	13
	"Tennessee"	"47"	"2014"	"2014"	"14 years"	"14"	68
	"Tennessee"	"47"	"2014"	"2014"	"15 years"	"15"	216
	"Tennessee"	"47"	"2014"	"2014"	"16 years"	"16"	500
	"Tennessee"	"47"	"2014"	"2014"	"17 years"	"17"	979
	"Tennessee"	"47"	"2014"	"2014"	"18 years"	"18"	1845
